mpx5500_pressure_hpa,rh_temp_c,humidity_pct,lpl_signal,mpl_signal,spl_signal,ch4_conc_mol_m3,co2_conc_mol_m3
2085.8,24.91,65.68,37965727,1052119,1656914,245.99617014984125,54496.30487561042
2112.96,24.91,65.71,37965727,1051854,1656914,248.15224862578992,54973.94771813707
2074.94,24.91,65.68,37957093,1051410,1655761,245.13405629679258,54305.318083642844
2112.96,24.91,65.76,37957012,1051352,1656088,248.15224862578992,54973.94771813707
2080.37,24.9,65.74,37956787,1051438,1655651,245.57335228096576,54402.63670396751
2096.67,24.9,65.79,37964559,1051497,1656090,246.8673603182131,54689.30237224342
2150.97,24.9,65.83,37964559,1052200,1656090,251.17807420916583,55644.26837146933
2085.8,24.9,65.83,37956318,1051751,1655792,246.00442367006104,54498.1333038901
2112.96,24.9,65.82,37956318,1051334,1655835,248.1605744854989,54975.7921720112
2134.68,24.89,65.82,37958689,1051334,1654635,249.8932443144623,55359.63596596313
2069.51,24.89,65.99,37957359,1051334,1655862,244.71942018622386,54213.46244263743
2096.67,24.89,65.97,37954953,1051920,1655730,246.87564334600526,54691.13733742837
2085.8,24.89,65.97,37960309,1052142,1656058,246.01267774413398,54499.96185486661
2036.93,24.89,65.92,37951994,1051667,1655506,242.13290507040358,53640.46361817908
2096.67,24.89,65.97,37957965,1051594,1656207,246.87564334600526,54691.13733742837
2074.94,24.89,66.0,37958409,1051529,1656994,245.15050603886056,54308.962246713825
2091.23,24.89,66.0,37958409,1051530,1656994,246.4437635967707,54595.461658943
2080.37,24.89,66.04,37958832,1051552,1656994,245.58159189149728,54404.46205079022
2091.23,24.89,65.99,37950857,1051700,1655910,246.4437635967707,54595.461658943
2074.94,24.89,66.0,37952511,1051949,1656353,245.15050603886056,54308.962246713825
2096.67,24.89,65.98,37952582,1051753,1656456,246.87564334600526,54691.13733742837
2123.82,24.89,66.02,37955363,1051586,1655101,249.03107260918884,55168.636357810334
2102.1,24.89,66.03,37954536,1051174,1655803,247.306729198642,54786.63714150477
2091.23,24.89,65.98,37951126,1051023,1655803,246.4437635967707,54595.461658943
2074.94,24.89,66.03,37952329,1050786,1655803,245.15050603886056,54308.962246713825
2074.94,24.89,66.03,37952329,1051508,1656001,245.15050603886056,54308.962246713825
2053.22,24.89,65.86,37948219,1052315,1654645,243.42616262831373,53926.96303040825
2053.22,24.88,65.8,37957200,1053136,1655890,243.43433046922328,53928.772477881
2031.5,24.88,65.76,37953493,1053878,1655235,241.7099292006282,53546.76044410013
2020.64,24.88,65.81,37943648,1053878,1655235,240.84772856633074,53355.75442720971
2009.78,24.87,65.72,37943648,1053878,1654448,239.99358059722113,53166.53234255234
1971.76,24.86,65.72,37943648,1056726,1654453,236.98293508272508,52499.5745775984
1993.48,24.86,65.64,37945438,1057096,1653564,238.7074520790654,52881.61224891048
1988.05,24.85,65.64,37945438,1057635,1653763,238.28431867973967,52787.87417681504
2058.65,24.84,65.61,37940993,1058375,1652568,243.89816549972304,54031.52731027821
1960.9,24.83,65.65,37948559,1058375,1652168,236.14444871791127,52313.8220573738
1966.33,24.83,65.61,37950461,1059688,1652168,236.57562137218287,52409.34109088923
1982.62,24.82,65.56,37945836,1059104,1651645,237.87712232453802,52697.66668820337
1955.47,24.82,65.49,37948522,1059322,1651544,235.7211867014913,52220.05549232915
1971.76,24.81,65.49,37945011,1059325,1651094,237.02270265808463,52508.38441357934
1960.9,24.81,65.49,37937798,1059975,1650715,236.16029946624784,52317.33352348048
1944.61,24.81,65.51,37942404,1060417,1650513,234.8666946784926,52030.75718833218
1950.04,24.8,65.52,37942404,1061241,1650578,235.30579350200873,52128.03213103671
1922.88,24.79,65.48,37938218,1061190,1649500,233.15674438941483,51651.94652547122
1890.3,24.79,65.41,37937112,1061322,1650232,230.56936114071013,51078.75538080595
1901.16,24.79,65.44,37938983,1061658,1651399,231.4318222236117,51269.81909569437
1944.61,24.79,65.44,37939482,1062941,1650716,234.88246071827766,52034.249888687176
1912.02,24.79,65.49,37938963,1062941,1650716,232.29428330651325,51460.88281058279
1890.3,24.79,65.45,37938963,1062941,1650301,230.56936114071013,51078.75538080595
1879.44,24.77,65.48,37944253,1065239,1649866,229.72232076807026,50891.10786433765
1874.01,24.77,65.51,37945586,1065538,1650104,229.29106127720075,50795.5695936377
1901.16,24.75,65.64,37945586,1063818,1649296,231.46289732562227,51276.703260729046
1890.3,24.75,65.71,37949080,1063172,1647593,230.6003204372715,51085.613891095425
1868.58,24.75,65.85,37946713,1062172,1649925,228.87516666057,50703.435151828184
1901.16,24.75,65.93,37945982,1062549,1650803,231.46289732562227,51276.703260729046
1895.73,24.75,66.03,37940009,1061474,1650803,231.0316088814469,51181.15857591224
1939.18,24.75,66.03,37939784,1061072,1650036,234.48271070454456,51945.69201150901
1922.88,24.75,66.13,37940061,1061072,1651651,233.18805110232378,51658.881999996294
1944.61,24.75,66.3,37945396,1058141,1650825,234.91399914871988,52041.2366963258
1933.75,24.76,66.36,37940740,1057872,1650920,234.04356581304413,51848.406863219105
1955.47,24.76,66.31,37943066,1057118,1651374,235.76866168119014,52230.57277382201
1933.75,24.76,66.37,37942625,1056718,1651309,234.04356581304413,51848.406863219105
2015.21,24.76,66.44,37937931,1056718,1651309,240.51346956162496,53281.7049791359
1960.9,24.77,66.54,37945801,1056156,1652661,236.1920073474866,52324.35787008675
2009.78,24.77,66.62,37943367,1055750,1652361,240.07413698168585,53184.37825163618
2026.07,24.77,66.67,37946751,1055409,1653631,241.3679154542944,53470.99306373602
1950.04,24.77,66.67,37944279,1054682,1653262,235.32948836574758,52133.28132868686
1977.19,24.77,66.83,37946099,1054503,1654003,237.48578582009515,52610.97268218659
1977.19,24.78,66.86,37946099,1053624,1653411,237.47781462599517,52609.20679849975
2009.78,24.79,66.87,37951013,1052889,1654641,240.05802137874687,53180.808111456834
2015.21,24.79,66.91,37946456,1052116,1653106,240.48925192019763,53276.33996890104
2031.5,24.79,66.93,37944160,1051372,1653106,241.78294354455,53562.93554123367
2031.5,24.8,67.06,37944114,1051182,1654303,241.77482866139692,53561.1378256592
2004.34,24.8,67.04,37938090,1051182,1654303,239.6179541839972,53083.31864242882
2031.5,24.81,67.0,37938090,1050585,1654303,241.7667143229401,53559.34023075299
2036.93,24.82,66.88,37939274,1050211,1654201,242.18978765373384,53653.06499567772
2026.07,24.82,67.04,37942195,1049970,1654615,241.3274134045152,53462.02051732804
2047.79,24.82,67.11,37943822,1049919,1654615,243.05216190295255,53844.10947402741
2015.21,24.82,67.11,37944335,1049565,1655730,240.4650391552965,53270.97603897835
2042.36,24.82,67.13,37941885,1049404,1655258,242.62097477834317,53748.58723485256
2020.64,24.82,67.17,37941849,1049381,1655258,240.89622627990587,53366.4982781532
2031.5,24.82,67.2,37947577,1049232,1655997,241.75860052912452,53557.54275650288
2064.08,24.83,67.13,37947577,1048996,1655997,244.3375232055249,54128.859603989295
2064.08,24.83,67.18,37945898,1048457,1654851,244.3375232055249,54128.859603989295
2053.22,24.83,67.18,37937758,1048212,1654851,243.47517789698173,53937.821536958436
2047.79,24.83,67.24,37936267,1048212,1655449,243.04400524271014,53842.302503443
2069.51,24.83,67.28,37934076,1047523,1654246,244.76869585979648,54224.37863750473
2064.08,24.84,67.31,37944934,1047442,1656577,244.32932368462806,54127.043138349385
2064.08,24.84,67.33,37939544,1047385,1655978,244.32932368462806,54127.043138349385
2069.51,24.84,67.37,37938844,1047202,1655187,244.76048186953307,54222.55896642055
2042.36,24.84,67.31,37941121,1047621,1655007,242.60469094500792,53744.979826064686
2074.94,24.85,67.25,37930313,1046869,1655007,245.18341214705364,54316.252040303974
2069.51,24.85,67.25,37932675,1046869,1653773,244.7522684305441,54220.73941746193
2058.65,24.85,67.25,37932675,1047084,1655096,243.889980997525,54029.71417177785
2058.65,24.85,67.25,37938524,1046825,1655763,243.889980997525,54029.71417177785
2129.25,24.85,67.37,37938524,1046549,1655763,249.4956433153103,55271.554166740665
2069.51,24.85,67.42,37936047,1046582,1655644,244.7522684305441,54220.73941746193
2058.65,24.85,67.46,37936047,1046811,1654391,243.889980997525,54029.71417177785
2085.8,24.85,67.46,37938539,1046580,1654391,246.04569958007272,54507.27728598805
2080.37,24.84,67.48,37931719,1046390,1654877,245.6227982393431,54413.59062256289
2096.67,24.85,67.36,37931719,1046145,1654146,246.908781016253,54698.47842968842
2140.11,24.85,67.39,37938384,1046239,1654839,250.3579307483294,55462.57941242475
2085.8,24.85,67.39,37933290,1046235,1654754,246.04569958007272,54507.27728598805
2074.94,24.85,67.44,37934168,1046083,1654696,245.18341214705364,54316.252040303974
2085.8,24.85,67.51,37929169,1045977,1654978,246.04569958007272,54507.27728598805
2080.37,24.84,67.59,37931299,1046271,1654017,245.6227982393431,54413.59062256289
2080.37,24.84,67.62,37938480,1046289,1654841,245.6227982393431,54413.59062256289
2091.23,24.83,67.63,37938228,1046762,1654631,246.4933864768828,54606.45477156645
2102.1,24.83,67.65,37940900,1046320,1653699,247.3565258418795,54797.66874841962
2080.37,24.83,67.62,37940900,1046320,1654327,245.63104116833964,54415.416704535586
2096.67,24.84,67.59,37940900,1045602,1654843,246.9170668238646,54700.3140106955
2053.22,24.84,67.59,37934699,1045819,1655070,243.467007314818,53936.01148220704
2074.94,24.84,67.62,37934699,1045990,1655070,245.1916400544381,54318.074794491724
2123.82,24.84,67.61,37930574,1045470,1654389,249.0728577483897,55177.89315105136
2096.67,24.84,67.61,37928400,1045202,1655094,246.9170668238646,54700.3140106955
2080.37,24.84,67.47,37932750,1045049,1654512,245.6227982393431,54413.59062256289
2140.11,24.84,67.47,37934679,1045049,1654763,250.36633230310474,55464.440635264866
2123.82,24.84,67.63,37933262,1046147,1654430,249.0728577483897,55177.89315105136
2123.82,24.84,67.63,37933262,1045915,1653168,249.0728577483897,55177.89315105136
2118.39,24.83,67.67,37932474,1046006,1653168,248.65004380469423,55084.225848965914
2107.53,24.83,67.7,37934838,1045616,1653168,247.78769849615108,54893.187781935056
2107.53,24.83,67.64,37934838,1045298,1653003,247.78769849615108,54893.187781935056
2096.67,24.82,67.67,37929718,1045272,1653219,246.93364010753905,54703.98554232692
2107.53,24.83,67.64,37932386,1045621,1653877,247.78769849615108,54893.187781935056
2178.13,24.83,67.66,37932908,1045670,1653088,253.3937370581352,56135.111127457974
2112.96,24.83,67.63,37926155,1045179,1653796,248.21887115042267,54988.70681545049
2145.54,24.83,67.63,37934591,1045220,1653710,250.80590707605214,55561.821016543065
2112.96,24.82,67.63,37934591,1046145,1653149,248.22720148136708,54990.55225985145
2074.94,24.82,67.61,37934932,1045861,1652657,245.20809752599925,54321.720669901624
2134.68,24.82,67.59,37927160,1045620,1652763,249.95194997980445,55372.64121655082
2058.65,24.82,67.56,37927160,1045620,1653000,243.91453615217122,54035.15395237709
2118.39,24.82,67.48,37925622,1046013,1652804,248.65838860597643,55086.0744990263
2091.23,24.82,67.48,37925622,1046368,1652955,246.5016588998273,54608.28738742616
2096.67,24.82,67.48,37926073,1046368,1652362,246.93364010753905,54703.98554232692
2091.23,24.81,67.48,37928863,1046727,1652507,246.50993187804247,54610.12012629672
2053.22,24.81,67.48,37922214,1046920,1651466,243.49152070661367,53941.44201095071
2107.53,24.8,67.56,37926560,1047426,1650874,247.81264775258632,54898.714869142495
2069.51,24.8,67.58,37925143,1047754,1652050,244.79334113878886,54229.83838363369
2069.51,24.8,67.6,37935880,1048546,1652091,244.79334113878886,54229.83838363369
2091.23,24.8,67.53,37932311,1048227,1651718,246.51820541158423,54611.952988190526
2069.51,24.79,67.54,37931692,1048313,1651982,244.80155733470545,54231.65854334315
2080.37,24.79,67.54,37931692,1048496,1651790,245.66401841760702,54422.72225823157
2091.23,24.79,67.54,37931692,1048563,1651158,246.5264795005086,54613.785973119986
2047.79,24.79,67.58,37928164,1048563,1652532,243.07663516890233,53849.5311135663
2080.37,24.79,67.58,37923273,1048083,1651026,245.66401841760702,54422.72225823157
2053.22,24.79,67.53,37927512,1048419,1651026,243.50786571035312,53945.06297101052
2080.37,24.78,67.53,37924177,1048480,1651092,245.67226411352277,54424.54895316858
2069.51,24.78,67.59,37925855,1048867,1650799,244.80977408217416,54233.47882523968
2074.94,24.78,67.58,37921983,1049109,1649873,245.2410190978485,54329.013889204136
2047.79,24.78,67.47,37931870,1049701,1649873,243.08479401947696,53851.33856938189
2069.51,24.77,67.55,37922988,1049075,1650715,244.81799138125052,54235.29922933559
2058.65,24.78,67.55,37925006,1049135,1650557,243.94728405082557,54042.408697310784
2047.79,24.77,67.56,37924580,1049106,1650179,243.09295341777246,53853.14614653581
2053.22,24.77,67.58,37924699,1049106,1650179,243.52421290864197,53948.68441723575
2047.79,24.77,67.47,37924699,1049605,1651324,243.09295341777246,53853.14614653581
2058.65,24.77,67.47,37931929,1049331,1651207,243.9554723995115,54044.2226879357
2042.36,24.77,67.53,37926615,1049340,1651207,242.6616939269029,53757.60787583585
2069.51,24.77,67.51,37918736,1049287,1650589,244.81799138125052,54235.29922933559
2031.5,24.77,67.56,37919011,1049287,1649067,241.7991749451639,53566.53133443597
2047.79,24.77,67.6,37921989,1049981,1649945,243.09295341777246,53853.14614653581
2102.1,24.76,67.59,37923165,1049949,1649812,247.4146472772423,54810.54457270343
2031.5,24.76,67.55,37923165,1049738,1649356,241.8072914627345,53568.32941208809
2026.07,24.76,67.51,37920613,1049895,1649122,241.37601749569797,53472.78793443736
2009.78,24.76,67.48,37918223,1050201,1649038,240.08219559458846,53186.16350148518
2031.5,24.76,67.48,37918095,1050148,1648777,241.8072914627345,53568.32941208809
2047.79,24.76,67.53,37916305,1050580,1649796,243.10111336384398,53854.95384504027
2036.93,24.75,67.57,37925413,1050840,1649581,242.24669696939606,53665.672295273886
2015.21,24.75,67.56,37928271,1050971,1650071,240.5215431926945,53283.493556006644
2031.5,24.75,67.62,37926729,1050971,1650071,241.81540852522065,53570.12761045707
2047.79,24.75,67.59,37921435,1050840,1648531,243.1092738577468,53856.76166490751
2085.8,24.75,67.62,37923876,1051000,1649704,246.12829296697447,54525.57445862519
2058.65,24.74,67.65,37925455,1051145,1650314,243.9800407441084,54049.66539054618
2036.93,24.74,67.64,37921378,1051420,1650314,242.25482905496347,53667.473821753294
2015.21,24.74,67.64,37920396,1051249,1649549,240.52961736581855,53285.28225296041
2031.5,24.74,67.64,37930571,1050605,1649648,241.82352613267722,53571.92592955507
2015.21,24.74,67.67,37922989,1050452,1649745,240.52961736581855,53285.28225296041
2036.93,24.74,67.67,37919258,1050356,1649944,242.25482905496347,53667.473821753294
2026.07,24.74,67.7,37915894,1050388,1649357,241.39222321039102,53476.37803735685
2031.5,24.74,67.7,37920153,1050275,1648327,241.82352613267722,53571.92592955507
2009.78,24.74,67.56,37919759,1050465,1648635,240.0983144435323,53189.73436076219
1977.19,24.74,67.58,37920544,1050640,1649420,237.5097026134571,52616.2710446038
2031.5,24.74,67.58,37919844,1050095,1648384,241.82352613267722,53571.92592955507
1998.91,24.74,67.66,37923522,1049676,1648384,239.23491430260205,52998.46261339669
2020.64,24.74,67.72,37922181,1049676,1649868,240.96092028810483,53380.830145158645
2015.21,24.73,67.77,37921859,1049640,1649806,240.53769208105172,53287.07107000932
2096.67,24.73,67.8,37922559,1049455,1649806,247.00824742461188,54720.51353581022
2015.21,24.73,67.75,37914892,1049065,1648573,240.53769208105172,53287.07107000932
1993.48,24.73,67.81,37922099,1049675,1648573,238.81162815255226,52904.69070195317
2026.07,24.73,67.75,37922099,1049368,1648213,241.40032688379003,53478.173269599276
2009.78,24.73,67.83,37917738,1049120,1648213,240.10637467968255,53191.519970214336
2009.78,24.73,67.92,37916547,1048819,1647649,240.10637467968255,53191.519970214336
2020.64,24.73,67.89,37912352,1048879,1648964,240.96900948242092,53382.62216980431
2047.79,24.73,67.91,37916631,1049123,1648528,243.12559648926668,53860.37766877919
2031.5,24.73,67.93,37918148,1048994,1649301,241.8316442851592,53573.72436939425
2047.79,24.74,67.96,37913605,1048994,1650038,243.11743489953594,53858.56960614974
2036.93,24.73,68.02,37914869,1048996,1649909,242.26296168652834,53669.275469189226
2026.07,24.73,68.02,37912487,1049425,1649227,241.40032688379003,53478.173269599276
2026.07,24.73,67.9,37911256,1049487,1649080,241.40032688379003,53478.173269599276
2058.65,24.74,67.93,37911256,1049263,1649200,243.9800407441084,54049.66539054618
2047.79,24.74,68.01,37913728,1049233,1648490,243.11743489953594,53858.56960614974
2015.21,24.73,68.1,37913728,1049233,1648825,240.53769208105172,53287.07107000932
2026.07,24.73,68.09,37920631,1049622,1648585,241.40032688379003,53478.173269599276
2020.64,24.73,68.09,37921270,1049305,1648770,240.96900948242092,53382.62216980431
2026.07,24.73,68.16,37923998,1049063,1649161,241.40032688379003,53478.173269599276
2015.21,24.72,68.16,37916694,1049342,1648219,240.5457673384486,53288.860007165466
2026.07,24.72,68.16,37921140,1048817,1648818,241.40843110129714,53479.968622379674
1993.48,24.72,68.16,37910307,1048794,1647470,238.819645463062,52906.46680195324
2042.36,24.72,68.13,37910307,1048417,1648749,242.70242674556988,53766.63154520097
2015.21,24.72,68.2,37911917,1048751,1647287,240.5457673384486,53288.860007165466
1998.91,24.72,68.24,37908864,1048774,1647287,239.25097734448624,53002.021109560344
2036.93,24.72,68.25,37912557,1048481,1647287,242.27109486414565,53671.077237593876
2026.07,24.72,68.27,37920534,1048417,1649630,241.40843110129714,53479.968622379674
2015.21,24.72,68.27,37909976,1048112,1649630,240.5457673384486,53288.860007165466
2009.78,24.72,68.27,37912714,1047947,1648472,240.1144354570243,53193.305699558354
